Object Unique ID,Level,File name,File use,Type of Resource,Language,Title,Title,Subtitle,Translation,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Begin date,Begin date,Date:creation,Date:creation,End date,End date,File name 2,File use 2,Identifier:filename,Identifier:filename,Note:local attribution,Note:note,Note:note,Note:note,Note:note,Note:publication,Note:publication,Note:series,Note:series,Subject:topic
http://library.ucsd.edu/ark:/20775/bb5496019r,Object,20775-bb5496019r-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Daily Guardian,Triton Times,The Guardian,,,,,,,,,,,,,11/8/1999,,8-Nov-99,,11/8/1999,,20775-bb5496019r-0-2.tgz,document-source,VOLUME98_ISSUE12_MONDAYNOVEMBER8_1999.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 98, Issue 12",,
http://library.ucsd.edu/ark:/20775/bb7509687k,Object,20775-bb7509687k-0-1.pdf,document-service,text,,Triton Times,,,,Daily Guardian,The Guardian,UCSD Guardian,Guardian,,,,,,,,,,,,,6/3/1968,,3-Jun-68,,6/3/1968,,20775-bb7509687k-0-2.tgz,document-source,VOLUME4_ISSUE9_JUNE3_1968.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 4, Issue 9",,
http://library.ucsd.edu/ark:/20775/bb4779293m,Object,20775-bb4779293m-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Daily Guardian,Triton Times,The Guardian,,,,,,,,,,,,,5/27/2003,,27-May-03,,5/27/2003,,20775-bb4779293m-0-2.tgz,document-source,VOLUME109_ISSUE17_TUESDAYMAY27_2003.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 109, Issue 17",,
http://library.ucsd.edu/ark:/20775/bb51889751,Object,20775-bb51889751-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,1/28/2010,,28-Jan-10,,1/28/2010,,,,01_28_10.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 42, Issue 28",,
http://library.ucsd.edu/ark:/20775/bb16734639,Object,20775-bb16734639-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,The Guardian,Triton Times,Daily Guardian,,,,,,,,,,,,,10/24/2005,,24-Oct-05,,10/24/2005,,20775-bb16734639-0-2.tgz,document-source,VOLUME116_ISSUE10_MONDAYOCTOBER24_2005.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 116, Issue 10",,
http://library.ucsd.edu/ark:/20775/bb2970525z,Object,20775-bb2970525z-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,2/10/2011,,10-Feb-11,,2/10/2011,,,,02_10_11.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 43, Issue 32",,
http://library.ucsd.edu/ark:/20775/bb6144491t,Object,20775-bb6144491t-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Guardian,Triton Times,The Guardian,,,,,,,,,,,,,3/14/1991,,14-Mar-91,,3/14/1991,,20775-bb6144491t-0-2.tgz,document-source,VOLUME72_ISSUE20_THURSDAYMARCH14_1991.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 72, Issue 20",,
http://library.ucsd.edu/ark:/20775/bb0922599q,Object,20775-bb0922599q-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Triton Times,The Guardian,Daily Guardian,,,,,,,,,,,,,1/14/1991,,14-Jan-91,,1/14/1991,,20775-bb0922599q-0-2.tgz,document-source,VOLUME72_ISSUE3_MONDAYJANUARY14_1991.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 72, Issue 3",,
http://library.ucsd.edu/ark:/20775/bb5598406p,Object,20775-bb5598406p-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Guardian,Triton Times,Daily Guardian,,,,,,,,,,,,,5/4/1998,,4-May-98,,5/4/1998,,20775-bb5598406p-0-2.tgz,document-source,VOLUME94_ISSUE11_MONDAYMAY4_1998.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 94, Issue 11",,
http://library.ucsd.edu/ark:/20775/bb2561006x,Object,20775-bb2561006x-0-1.pdf,document-service,text,,UCSD Guardian,,,,UCSD Guardian,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,1/23/2012,,23-Jan-12,,1/23/2012,,,,2012-01-23.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 45, Issue 25",,
http://library.ucsd.edu/ark:/20775/bb3755395c,Object,20775-bb3755395c-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Triton Times,Guardian,Daily Guardian,,,,,,,,,,,,,10/17/1991,,17-Oct-91,,10/17/1991,,20775-bb3755395c-0-2.tgz,document-source,VOLUME74_ISSUE7_THURSDAYOCTOBER17_1991.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 74, Issue 7",,
http://library.ucsd.edu/ark:/20775/bb8465333b,Object,20775-bb8465333b-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,The Guardian,Triton Times,Daily Guardian,,,,,,,,,,,,,1/14/1999,,14-Jan-99,,1/14/1999,,20775-bb8465333b-0-2.tgz,document-source,VOLUME96_ISSUE4_THURSDAYJANUARY14_1999.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 96, Issue 4",,
http://library.ucsd.edu/ark:/20775/bb4745161w,Object,20775-bb4745161w-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Daily Guardian,The Guardian,Triton Times,,,,,,,,,,,,,5/24/1993,,24-May-93,,5/24/1993,,20775-bb4745161w-0-2.tgz,document-source,VOLUME79_ISSUE17_MONDAYMAY24_1993.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 79, Issue 17",,
http://library.ucsd.edu/ark:/20775/bb07860787,Object,20775-bb07860787-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Daily Guardian,Triton Times,The Guardian,,,,,,,,,,,,,10/7/1991,,7-Oct-91,,10/7/1991,,20775-bb07860787-0-2.tgz,document-source,VOLUME74_ISSUE4_MONDAYOCTOBER7_1991.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 74, Issue 4",,
http://library.ucsd.edu/ark:/20775/bb78509853,Object,20775-bb78509853-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,The Guardian,Guardian,,,,,,,,,,,,,11/4/1996,,4-Nov-96,,11/4/1996,,20775-bb78509853-0-2.tgz,document-source,VOLUME87_ISSUE12_MONDAYNOVEMBER4_1996.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 87, Issue 12",,
http://library.ucsd.edu/ark:/20775/bb4745162d,Object,20775-bb4745162d-0-1.pdf,document-service,text,,Triton Times,,,,UCSD Guardian,Guardian,The Guardian,Daily Guardian,,,,,,,,,,,,,2/22/1978,,22-Feb-78,,2/22/1978,,20775-bb4745162d-0-2.tgz,document-source,VOLUME33_ISSUE19_WEDNESDAYFEBRUARY22_1978.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 33, Issue 19",,
http://library.ucsd.edu/ark:/20775/bb32775734,Object,20775-bb32775734-0-1.pdf,document-service,text,,Daily Guardian,,,,Guardian,UCSD Guardian,The Guardian,Triton Times,,,,,,,,,,,,,10/25/1979,,25-Oct-79,,10/25/1979,,20775-bb32775734-0-2.tgz,document-source,VOLUME38_ISSUE25_THURSDAYOCTOBER25_1979.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 38, Issue 25",,
http://library.ucsd.edu/ark:/20775/bb1571073t,Object,20775-bb1571073t-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Triton Times,The Guardian,Daily Guardian,,,,,,,,,,,,,4/13/1989,,13-Apr-89,,4/13/1989,,20775-bb1571073t-0-2.tgz,document-source,VOLUME67_ISSUE4_THURSDAYAPRIL13_1989.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 67, Issue 4",,
http://library.ucsd.edu/ark:/20775/bb12298948,Object,20775-bb12298948-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,11/17/2008,,17-Nov-08,,11/17/2008,,,,11_17_08.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,,,
http://library.ucsd.edu/ark:/20775/bb8465332t,Object,20775-bb8465332t-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Daily Guardian,Triton Times,Guardian,,,,,,,,,,,,,5/7/1998,,7-May-98,,5/7/1998,,20775-bb8465332t-0-2.tgz,document-source,VOLUME94_ISSUE12_THURSDAYMAY7_1998.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 94, Issue 12",,
http://library.ucsd.edu/ark:/20775/bb47110316,Object,20775-bb47110316-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,Guardian,The Guardian,,,,,,,,,,,,,5/18/2006,,18-May-06,,5/18/2006,,20775-bb47110316-0-2.tgz,document-source,THURSDAYMAY18_2006.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 118, Issue 14",,
http://library.ucsd.edu/ark:/20775/bb34140910,Object,20775-bb34140910-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,The Guardian,Triton Times,Daily Guardian,,,,,,,,,,,,,5/6/2004,,6-May-04,,5/6/2004,,20775-bb34140910-0-2.tgz,document-source,VOLUME112_ISSUE12_THURSDAYMAY6_2004.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 112, Issue 12",,
http://library.ucsd.edu/ark:/20775/bb2356059w,Object,20775-bb2356059w-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Guardian,Daily Guardian,Triton Times,,,,,,,,,,,,,11/4/1982,,4-Nov-82,,11/4/1982,,20775-bb2356059w-0-2.tgz,document-source,VOLUME47_ISSUE13_THURSDAYNOVEMBER4_1982.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 47, Issue 13",,
http://library.ucsd.edu/ark:/20775/bb69636062,Object,20775-bb69636062-0-1.pdf,document-service,text,,Triton Times,,,,Daily Guardian,The Guardian,Guardian,UCSD Guardian,,,,,,,,,,,,,4/25/1972,,25-Apr-72,,4/25/1972,,20775-bb69636062-0-2.tgz,document-source,VOLUME16_ISSUE9_TUESDAYAPRIL25_1972.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 16, Issue 9",,
